267 "we focus on a rich axiomatization for actions in the" "we focus on a rich axiomatization for actions in the situation calculus that includes among other features a solution to the frame problem for deterministic actions our work is foundational in nature directed at simplifying the entailment problem for these axioms specifically we make four contributions to the metatheory of situation calculus axiomatizations of dynamical systems we prove that the abovementioned axiomatization for actions has a relative satisfiability property the full axiomatization is satisfiable iff the axioms for the initial state are we define the concept of regression relative to these axioms and prove a soundness and completeness theorem for a regressionbased approach to the entailment problem for a wide class of queries our formalization of the situation calculus requires certain foundational axioms specifying the domain of situations these include an induction axiom whose presence complicates human and automated reasoning in the situation calculus we characterize various classes of sentences whose proofs do not require induction and in some cases some of the other foundational axioms we prove that the logic programming language golog never requires any of the foundational axioms for the evaluation of programs"
268 "the singlesource shortest paths problem sssp is one of the" "the singlesource shortest paths problem sssp is one of the classic problems in algorithmic graph theory given a positively weighted graph g with a source vertex s find the shortest path from s to all other vertices in the graphsince all theoretical developments in sssp for general directed and undirected graphs have been based on dijkstras algorithm visiting the vertices in order of increasing distance from s thus any implementation of dijkstras algorithm sorts the vertices according to their distances from s however we do not know how to sort in linear time here a deterministic linear time and linear space algorithm is presented for the undirected single source shortest paths problem with positive integer weights the algorithm avoids the sorting bottleneck by building a hierarchical bucketing structure identifying vertex pairs that may be visited in any order"
269 "the approximate string matching problem is to find all locations" "the approximate string matching problem is to find all locations at which a query of lengthm matches a substring of a text of length n with korfewer differences simple and practical bitvector algorithms have been designed for this problem most notably the one used in agrep these algorithms compute a bit representation of the current stateset of the kdifference automaton for the query and asymptotically run in either onmw or onm log sgrw time where w is the word size of the machine eg or in practice and sgr is the size of the pattern alphabet here we present an algorithm of comparable simplicity that requires only onmw time by virtue of computing a bit representation of the relocatable dynamic programming matrix for the problem thus the algorithms performance is independent of k and it is found to be more efficient than the previous results for many choices of k and smallm moreover because the algorithm is not dependent on k it can be used to rapidly compute blocks of the dynamic programming matrix as in the russians algorithm of wu et al this gives rise to an oknw expectedtime algorithm for the case where m may be arbitrarily large in practice this new algorithm that computes a region of the dynamic progr amming dp matrx w entries at a time using the basic algorithm as a subroutine is significantly faster than our previous russians algorithm that computes the same region or entries at a time using table lookup this performance improvement yields a code that is either superior or competitive with all existing algorithms except for some filtration algorithms that are superior when km is sufficiently small"
270 "the structural treebased mapping algorithm is an efficient and popular" "the structural treebased mapping algorithm is an efficient and popular technique for technology mapping in order to make good use of this mapping technique in ftga design it is desirable to design fpga logic modules based on boolan functions which can be represented by a tree of gates ie seriesparallel or sp functions thakur and wong a b studied this issue and they demonstrated the advantages of designing logic modules as universal sp functions that is sp functions which can implement all sp functions with a certain number of inputs the number of variables in the universal function corresponds to the number of inputs to the fpga module so it is desirable to have as few variables as possible in the constructed functions the universal sp functions presented in thakur and wong a b were designed manually recently there is an algorithm that can generate these functions automatically young and wong but the number of variables in the generated functions grows exponentially in this paper we present an algorithm to generate for each n a universal sp function fn for implementing all sp functions with n inputs or less the number of variables in fn is less than n and the constructions are the smallest possible when n is small n we also derived a nontrival lower bound on the sizes of the optimal universal sp functions ohgrn log n"
271 "weighted voting is used as the basis for a replication" "weighted voting is used as the basis for a replication technique for directories this technique affords arbitrarily high data availability as well as high concurrency efficient algorithms are presented for all of the standard directory operations a structural property of the replicated directory that permits the construction of an efficient algorithm for deletion is proven simulation results are presented and the system is modeled and analyzed the analysis agrees well with the simulation and the space and time performance are shown to be good for all configurations of the system"
272 "a new summation formula based on the orthogonal property of" "a new summation formula based on the orthogonal property of walsh functions is devised using this formula the kdimensional discrepancy of the generalized feedback shift register gfsr pseudorandom numbers is derived the relation between the discrepancy and kdistribution of gfsr sequences is also obtained finally the definition of optimal gpsr pseudorandom number generators is introduced"
273 "algorithms are given that compute maximum flows in planar directed" "algorithms are given that compute maximum flows in planar directed networks either in olog n parallel time using on processors or olog n parallel time using on processors the resource consumption of these algorithms is dominated by the cost of finding the value of a maximum flow when such a value is given or when the computation is on an undirected network the bound is olog n time using on processors no efficient parallel algorithm is known for the maximum flow problem in general networks"
274 "an algorithm is presented to compute the residue of a" "an algorithm is presented to compute the residue of a polynomial over a finite field of degree n modulo a polynomial of degree olog n in on algebraic operations this algorithm can be implemented on a turing machine the implementation is based on turing machine procedure that divides a polynomial of degree n by a sparse polynomial with k nonzero coefficients in okn steps this algorithm can be adapted to compute the residue of a number of length n modulo a number of length olog n in on bit operations"
275 "striking progress has been made recently in obtaining expressions for" "striking progress has been made recently in obtaining expressions for the sojourn time distribution function stdf of a job at a cserver firstcome firstserve fcfs center in a closed productform queuing network these results have more recently been extended and expressions have been obtained for the joint distribution function df of the sojourn times of a job at a sequence of singleserver fcfs centers lying on an overtakefree path however these formulas present considerable computational problems in the case of large closed queuing networks in this paper asymptotic techniques developed by mitra and mckenna for the calculation of the partition function of large productform closed queuing networks are applied to the sojourn time problem asymptotic expansions are obtained for the stdf of a job at cserver fcfs center in closed productform queuing networks similar expansions are obtained for the joint df of the sojourn times of a job at a sequence of single server fcfs centers lying on an overtakefree path in addition integral expressions are obtained for the stdf of a job at a single server fcps center in a closed productform queuing network in which all the centers are load independent these integral expressions also yield useful asymptotic expansions finally integral expressions are also obtained for the joint df of the sojourn times of a job at the centers of an overtakefree path in such a network"
276 "in connection with the least fixed point operator the following" "in connection with the least fixed point operator the following question was raised suppose that a firstorder formula pp is semantically monotone in a predicate symbol p on finite structures is pp necessarily equivalent on finite structures to a firstorder formula with only positive occurrences of p in this paper this question is answered negatively moreover the counterexample naturally gives a uniform sequence of constantdepth polynomialsize monotone boolean circuits that is not equivalent to any however nonuniform sequence of constantdepth polynomialsize positive boolean circuits"
277 "according to the definition of satisfaction of boolean dependencies theorem" "according to the definition of satisfaction of boolean dependencies theorem is not true for boolean dependencies with negation a positive boolean dependency is built using the boolean connectives cuwed cuvee and nrarr a general boolean dependency with negation may use also the boolean connective actually the definition of satisfaction is not meaningful for boolean dependencies with negation since many are never satisfied we show how the definition of satisfaction should be changed in order to make boolean dependencies with negation meaningful and correct the error we associate with each relation r a set agrr of truth assignments as follows for each pair of distinct tuples of r the set agrr contains the truth assignment that maps an attribute a to true if the two tuples are equal on a and to false if the two tuples have different values for a a boolean dependency sgr is satisfied by a relation r if sgr ie the corresponding boolean formula satisfies every truth assignment of agrr the original definition given in the paper is equivalent to having agrr also include the truth assignment that is generated by pairs in which both tuples are really the same tuple of r that is to having agrr also always include the truth assignment tgr mapping all attributes to true under that definition however many boolean dependencies with negation are never satisfied and hence are meaningless more precisely according to the original definition a boolean dependency is satisfied by"
278 "evolution can be mathematically modelled by a stochastic process that" "evolution can be mathematically modelled by a stochastic process that operates on the dna of species such models are based on the established theory that the dna sequences or genomes of all extant species have been derived from the genome of the common ancestor of all species by a process of random mutation and natural selectiona stochastic model of evolution can be used to construct phylogenies or evolutionary trees for a set of species maximum likelihood estimation mle methods seek the evolutionary tree which is most likely to have produced the dna under consideration while these methods are intellectually satisfying they have not been widely accepted because of their computational intractabilityin this paper we address the intractability of mle methods as follows we introduce a metric on stochastic process models of evolution we show that this metric is meaningful by proving that in order for any algorithm to distinguish between two stochastic models that are close according to this metric it needs to be given many observations we complement this result with a simple and efficient algorithm for inverting the stochastic process of evolution that is for building a tree from observations on twostate characters we will use the same techniques in a subsequent paper to solve the problem for multistate characters and hence for building a tree from dna sequence data the tree we build is provably close in our metric to the tree generating the data and gets closer as more observations become availablethough there have been many heuristics suggested for the problem of finding good approximations to the most likely tree our algorithm is the first one with a guaranteed convergence rate and further this rate is within a polynomial of the lowerbound rate we establish ours is also the first polynomialtime algorithm that is proven to converge at all to the correct tree"
279 "we present a primality proving algorithma probablistic primality test that" "we present a primality proving algorithma probablistic primality test that produces short certificates of primality on prime inputs we prove that the test runs in expected polynomial time for all but a vanishingly small fraction of the primes as a corollary we obtain an algorithm for generating large certified primes with distribution statistically close to uniform under the conjecture that the gap between consecutive primes is bounded by some polynomial in their size the test is shown to run in expected polynomial time for all primes yielding a las vegas primality testour test is based on a new methodology for applying group theory to the problem of prime certification and the application of this methodology using groups generated by elliptic curves over finite fieldswe note that our methodology and methods have been subsequently used and improved upon most notably in the primality proving algorithm of adleman and huang using hyperelliptic curves and in practical primality provers using elliptic curves"
280 "the pairing heap is well regarded as an efficient data" "the pairing heap is well regarded as an efficient data structure for implementing priority queue operations it is included in the gnu c library strikingly simple in design the pairing heap data structure nonetheless seems difficult to analyze belonging to the genre of selfadjusting data structures with its design originating as a selfadjusting analogue of the fibonacci heap it has been previously conjectured that the pairing heap provides constrant amortized time decreasekey operations and experimental studies have supported this conjecture this paper demonstrates contrary to conjecture that the pairing heap requires more than constant amortized time to perform decreasekey operations moreover new experimental findings are presented that reveal detectable growth in the amortized cost of the decreasekey operationsecond a unifying framework is developed that includes both pairing heaps and fibonacci heaps the parameter of interest in this framework is the storage capacity available in the nodes of the data structure for auxiliary balance information fields in this respect fibonacci heaps require log log n bits per node when n items are present this is shown to be asymptotically optimal for data structures that achieve the same asymptotic performance bounds as fibonacci heaps and fall within this framework"
281 "this paper solves a longstanding open problem in fully dynamic" "this paper solves a longstanding open problem in fully dynamic algorithms we present the first fully dynamic algorithms that maintain connectivity bipartiteness and approximate minimum spanning trees in polylogarithmic time per edge insertion or deletion the algorithms are designed using a new dynamic technique that combines a novel graph decomposition with randomization they are lasvegas type randomized algorithms which use simple data structures and have a small constant factorlet n denote the number of nodes in the graph for a sequence of ohgrm operations where m is the number of edges in the initial graph the expected time for p updates is op log n througout the paper the logarithms are based for connectivity and bipartiteness the worstcase time for one query is o log nlog log n for the kedge witness problem does the removal of k given edges disconnect the graph the expected time for p updates is op log n and the expected time for q queries is oqk log n given a graph with k different weights the minimum spanning tree can be maintained during a sequence of p updates in expected time opk log n this implies an algorithm to maintain a egrapproximation of the minimum spanning tree in expected time op log n loguegr for p updates where the weights of the edges are between and u"
282 "we introduce a search problem called mutual search where k" "we introduce a search problem called mutual search where k agents arbitrarily distributed over n sites are required to locate one another by posing queries of the form anybody at site i we ask for the least number of queries that is necessary and sufficient for the case of two agents using deterministic protocols we obtain the following worstcase results in an oblivious setting where all preplanned queries are executed there is no savings n queries are required and are sufficient in a nonoblivious setting we can exploit the paradigm of no news is also news to obtain significant savings in the synchronous case n queries are required in the asynchronous case n queries suffice and a fortiori n queries are required for on agents using a synchronous deterministic protocol less than n queries suffice there is a simple randomized protocol for two agents with worstcase expected n queries and all radomized protocols require at least n worstcase expected queries the graphtheoretic framework we formulate for expressing and analyzing algorithms for this problem may be of independent interest"
283 "in this paper we give a new algorithm for quantifier" "in this paper we give a new algorithm for quantifier elimination in the first order theory of real closed fields that improves the complexity of the best known algorithm for this problem till now unlike previously known algorithms basu et al renegar heintz et al the combinatorial part of the complexity the part depending on the number of polynomials in the input of this new algorithm is independent of the number of free variables moreover under the assumption that each polynomial in the input depends only on a constant number of the free variables the algebraic part of the complexitythe part depending on the degrees of the input polynomials can also be made independent of the number of free variables this new feature of our algorithm allow us to obtain a new algorithm for a variant of the quantifier elimination problem we give an almost optimal algorithm for this new problem which we call the uniform quantifier elimination problemusing tthe uniform quantifier elimination algorithm we give an algorithm for solving a problem arising in the field of constraint databases with real polynomial constraints we give an algorithm for converting a query with natural domain semantics to an equivalent one with active domain semantics a nonconstructive version of this result was proved in benedikt et al very recently a constructive proof was also given independently in benedikt and libkin however complexity issues were not considered and no algorithm with a reasonable complexity bound was known for this latter problem till nowwe also point out interesting logical consequences of this algorithmic result concerning the expressive power of a constraint query language over the reals this leads to simpler and constructive proofs for these inexpressibility results than the ones known beforemoreover our improved algorithm for performing quantifier elimination immediately leads to improved algorithms for several problems for which quantifier elimination is a basic step for example the problem of computing the closure of a given semialgebraic set"
284 "the problem of finding the circular attributes in an grammar" "the problem of finding the circular attributes in an grammar is considered two algorithms are proposed the first is polynomial but yields conservative results while the second is exact but is potentially expontial it is also shown that finding the circular attributes is harder than testing circularity"
285 "with a system of parallel coordinates objects in rn can" "with a system of parallel coordinates objects in rn can be represented with planar graphs ie planar diagrams for arbitrary n in r embedded in the projective plane parallel coordinates induce a point line duality this yields a new duality between bounded and unbounded convex sets and hstars a generalization of hyperbolas as well as a duality between convex union convex merge and intersection from these results algorithms for constructing the intersection and convex merge of convex polygons in on time and the convex hull on the plane in olog n for realtime and on log n worstcase construction where n is the total number of points are derived by virtue of the duality these algorithms also apply to polygons whose edges are a certain class of convex curves these planar constructions are studied prior to exploring generalizations to ndimensions the needed results on parallel coordinates are given first"
286 "we describe an efficient purely functional implementation of deques with" "we describe an efficient purely functional implementation of deques with catenation in addition to being an intriguing problem in its own right finding a purely functional implementation of catenable deques is required to add certain sophisticated programming constructs to functional programming languages our solution has a worstcase running time of o for each push pop inject eject and catenation the best previously known solution has an ologk time bound for the kth deque operation our solution is not only faster but simpler a key idea used in our result is an algorithmic technique related to the redundant digital representations used to avoid carry propagation in binary counting"
287 "the network structure of a hyperlinked environment can be a" "the network structure of a hyperlinked environment can be a rich source of information about the content of the environment provided we have effective means for understanding it we develop a set of algorithmic tools for extracting information from the link structures of such environments and report on experiments that demonstrate their effectiveness in a variety of context on the world wide web the central issue we address within our framework is the distillation of broad search topics through the discovery of authorative information sources on such topics we propose and test an algorithmic formulation of the notion of authority based on the relationship between a set of relevant authoritative pages and the set of hub pages that join them together in the link structure our formulation has connections to the eigenvectors of certain matrices associated with the link graph these connections in turn motivate additional heuristrics for linkbased analysis"
288 "in a timestamping system processors repeatedly choose timestamps so that" "in a timestamping system processors repeatedly choose timestamps so that the order of the timestamps obtained reflects the realtime order in which they were requested concurrent timestamping systems permit requests by multiple processors to be issued concurrently in bounded timestamping systems the sizes of the timestamps and the size and number of shared variables are bounded an algorithm is waitfree if there exists an a priori bound on the number of steps a processor must take in order to make progress independent of the action or inaction of other processors letting n denote the number of procesors we construct a simple waitfree bounded concurrent timestamping system requiring on steps accesses to shared memory for a processor to read the current timestamps and determine the order among them and on steps to generate a timestamp independent of the actions of the other processors in addition we introduce and implement the traceable use abstraction a new primitive providing inventory control over values introduced by processors in the course of an algorithm execution this abstraction has proved to be of great value in converting unbounded algorithms to bounded ones attiya and rachman dwork et al"
289 "consider the set h of all linear or affine transformations" "consider the set h of all linear or affine transformations between two vector spaces over a finite field f we study how good h is as a class of hash functions namely we consider hashing a set s of size n into a range having the same cardinality n by a randomly chosen function from h and look at the expected size of the largest hash bucket h is a universal class of hash functions for any finite field but with respect to our measure different fields behave differentlyif the finite field f has n elements then there is a bad set s f of size n with expected maximal bucket size hn if n is a perfect square then there is even a bad set with largest bucket size always at least n this is worst possible since with respect to a universal class of hash functions every set of size n has expected largest bucket size below n if however we consider the field of two elements then we get much better bounds the best previously known upper bound on the expected size of the largest bucket for this class was o log n we reduce this upper bound to olog n log logn note that this is not far from the guarantee for a random function there the average largest bucket would be thgrlog n log log nin the course of our proof we develop a tool which may be of independent interest suppose we have a subset s of a vector space d over z and consider a random linear mapping of d to a smaller vector space r if the cardinality of s is larger than cegrrlogr then with probability egr the image of s will cover all elements in the range"
290 "in this paper we prove various results about pac learning" "in this paper we prove various results about pac learning in the presence of malicious noise our main interest is the sample size behavior of learning algorithms we prove the first nontrivial sample complexity lower bound in this model by showing that order of egrdgr ddgr up to logarithmic factors examples are necessary for pac learning any target class of valued functions of vc dimension d where egr is the desired accuracy and eegr egr egr dgr the malicious noise rate it is well known that any nontrivial target class cannot be pac learned with accuracy egr and malicious noise rate eegr egr egr this irrespective to sample complexity we also show that this result cannot be significantly improved in general by presenting efficient learning algorithms for the class of all subsets of d elements and the class of unions of at most d intervals on the real line this is especialy interesting as we can also show that the popular minimum disagreement strategy needs samples of size d egrdgr hence is not optimal with respect to sample size we then discuss the use of randomized hypotheses for these the bound egr egr on the noise rate is no longer true and is replaced by egr egr in fact we present a generic algorithm using randomized hypotheses that can tolerate noise rates slightly larger than egr egr while using samples of size degr as in the noisefree case again one observes a quadratic powerlaw in this case degrdgr dgr egr egr eegr as dgr goes to zero we show upper and lower bounds of this order"
291 "this paper studies the problem of efficiently schedulling fully strict" "this paper studies the problem of efficiently schedulling fully strict ie wellstructured multithreaded computations on parallel computers a popular and practical method of scheduling this kind of dynamic mimdstyle computation is work stealing in which processors needing work steal computational threads from other processors in this paper we give the first provably good workstealing scheduler for multithreaded computations with dependenciesspecifically our analysis shows that the expected time to execute a fully strict computation on p processors using our workstealing scheduler is tp ot where t is the minimum serial execution time of the multithreaded computation and t is the minimum execution time with an infinite number of processors moreover the space required by the execution is at most sp where s is the minimum serial space requirement we also show that the expected total communication of the algorithm is at most opt ndsmax where smax is the size of the largest activation record of any thread and nd is the maximum number of times that any thread synchronizes with its parent this communication bound justifies the folk wisdom that workstealing schedulers are more communication efficient than their worksharing counterparts all three of these bounds are existentially optimal to within a constant factor"
292 "we develop principles and rules for achieving secrecy properties in" "we develop principles and rules for achieving secrecy properties in security protocols our approach is based on traditional classification techniques and extends those techniques to handle concurrent processes that use sharedkey cryptography the rules have the form of typing rules for a basic concurrent language with cryptographic primitives the spi calculus they guarantee that if a protocol typechecks then it does not leak its secret inputs"
293 "the main result of this paper is a general technique" "the main result of this paper is a general technique for determining lower bounds on the communication complexity of problems on various distributed computer networks this general technique is derived by simulating the general network by a linear array and then using a lower bound on the communication complexity of the problem on the linear array applications of this technique yield optimal bounds on the communication complexity of merging ranking uniqueness and triangledetection problems on a ring of processors nontrivial nearoptimal lower bounds on the communication complexity of distinctness merging and ranking on meshes and complete binary trees are also derived"
294 "the kserver problem is a generalization of the paging problems" "the kserver problem is a generalization of the paging problems and is the most studied problem in the area of competive online problems the harmonic algorithm is a very natural and simple randomized algorithm for the kserver problem we give a simple proof that the harmonic kserver algorithm is competitive the competitive ratio we prove is the best currently known fo the algorithm the harmonic algorithm is memoryless and timeefficient this is the only such algorithm known to be competitive for the kserver problem"
295 "we identify and study a natural and frequently occurring subclass" "we identify and study a natural and frequently occurring subclass of concurrent read exclusive write parallel random access machines crewprams called concurrent read owner write or crowprams these are machines in which each global memory location is assigned a unique owner processor which is the only processor allowed to write into it considering the difficulties that would be involved in physically realizinga full crewpram model and demonstrate its stability under several definitional changes second we precisely characterize the power of the crowpram by showing that the class of languages recognizable by it in time olog n and implicity with a polynomial number of processors is exactly the class logdcfl of languages log space reducible to deterministic contextfree languages third using the same basic machinery we show that the recognition problem for deterministic contextfree languages can be solved quickly on a deterministic auxilliary pushdown automation having random access to its input tape a log n space work tape and pushdown store of small maximum height for example time on egr is achievable with pushdown height olog n these result extend and unify work of von braunmhl cook mehlhorn and verbeek klein and reif and rytter"
296 "we significantly improve known time bounds for solving the minimum" "we significantly improve known time bounds for solving the minimum cut problem on undirected graphs we use a semiduality between minimum cuts and maximum spanning tree packings combined with our previously developed random sampling techniques we give a randomized monte carlo algorithm that finds a minimum cut in an medge nvertex graph with high probability in om log n time we also give a simpler randomized algorithm that finds all minimum cuts with high probability in om log n time this variant has an optimal rnc parallelization both variants improve on the previous best time bound of on log n other applications of the treepacking approach are new nearly tight bounds on the number of nearminimum cuts a graph may have and a new data structure for representing them in a spaceefficient manner"
297 "existential secondorder logic eso and monadic secondorder logicmso have attracted" "existential secondorder logic eso and monadic secondorder logicmso have attracted much interest in logic and computer science eso is a much expressive logic over successor structures than mso however little was known about the relationship between msoand syntatic fragments of eso we shed light on this issue by completely characterizing this relationship for the prefix classes of eso over strings ie finite successor structures moreover we determine the complexity of model checking over strings for all esoprefix classes let eso q denote the prefix class containing all sentences of the shape rq where r is a list of predicate variables q is a firstorder predicate qualifier from the prefix set q and is quantifierfree we show that eso and eso are the maximal standard esoprefix classes contained in mso thus expressing only regular languages we further prove the following dichotomy theorem an eso prefixclass either expresses only regular languages and is thus in mso or it expresses some npcomplete languages we also give a precise characterization of those esoprefix classes that are equivalent to mso over strings and of the esoprefix classes which are closed under complementation on strings"
298 "shortest paths computations constitute one of the most fundamental network" "shortest paths computations constitute one of the most fundamental network problems nonetheless known parallel shortestpaths algorithms are generally inefficient they perform significantly more work product of time and processors than their sequential counterparts this gap known in the literature as the transitive closure bottleneck poses a longstanding open problem our main result is an omnes mne work polylogtime randomized algorithm that computes paths within o polylog n of shortest from s source nodes to all other nodes in weighted undirected networks with n nodes and m edges for any fixed egr this work bound nearly matches the odsm sequential time in contrast previous polylogtime algorithms required nearly minod nod m work even when s and previous nearlinear work algorithms required nearon time we also present faster sequential algorithms that provide good approximate distances only between distant vertices we obtain an omsnne time algorithm that computes paths of weight opolylog n dist owmax polylog n where dist is the corresponding distance and wmax is the maximum edge weight our chief instrument which is of independent interest are efficient constructions of sparse hop sets a degrhop set of a network gve is a set e of new weighted edges such that mimimumweight dedge paths in vee have weight within egr of the respective distances in g we construct hop sets of size one where egropolylog n and dopolylog n"
299 "in a linearlytyped functional language one can define functions that" "in a linearlytyped functional language one can define functions that consume their arguments in the process of computing their results this is reminiscent of state transformations in imperative languages where execition of an assignment statement alters the contents of the store we explore this connection by translating two variations on algol into a purely functional language with polymorphic linear types on the one hand the translations lead to a semantic analysis of algollike programs in terms of a model of the linear language on the other hand they demonstrate that a linearlytyped functional language can be at least as expressive as algol"
300 "we initiate a graphtheoretic study of privacy in distributed environments" "we initiate a graphtheoretic study of privacy in distributed environments with mobile eavesdroppers bugs for two privacy tasksdistributed database maintenance and message transmissiona computationally unbounded adversary plays an eavesdrpping game coordinating the moment of the bugs among the sites to learn the current memory contents many different adversaries are considered motivated by differences in eavesdropping technologies we characterize the feasibility of the two privacy tasks combinatorially construct protocols for the feasible cases and analyze their computational complexity"
301 "a crashing network protocol is an asynchronous protocol whose memory" "a crashing network protocol is an asynchronous protocol whose memory does not survive crashes we show that a crashing network protocol that works over unreliable links can be driven to arbitrary global states where each node is in a state reached in some possibly different execution and each link has an arbitrary mixture of packets sent in possibly different executions our theorem considerably generalizes an earlier result due to fekete et al which states that there is no correct crashing data link protocol for example we prove that there is no correct crashing protocol for token passing and for many other resource allocation protocols such as kexclusion and the drinking and dining philosophers problems we further characterize the reachable states caused by crash failures using reliable nonfifo and reliable fifo links we show that with reliable nonfifo links any acyclic subset of nodes and links can be driven to arbitrary states we show that with reliable fifo links only nodes can be driven to arbitrary states overall we show a strict hierarchy in terms of the set of states reachable by crash failures in the three link models"
302 "we present a deterministic algorithm that computes stconnectivity in undirected" "we present a deterministic algorithm that computes stconnectivity in undirected graphs using olog n space this improves the previous o logn bound of nisan et al"
303 "translating linear temporal logic formulas to automata has proven to" "translating linear temporal logic formulas to automata has proven to be an effective approach for implementing lineartime modelchecking and for obtaining many extensions and improvements to this verification method on the other hand for branching temporal logic automatatheoretic techniques have long been thought to introduce an exponential penalty making them essentially useless for modelchecking recently bernholtz and grumberg have shown that this exponential penalty can be avoided though they did not match the linear complexity of nonautomatatheoretic algorithms in this paper we show that alternating tree automata are the key to a comprehensive automatatheoretic framework for branching temporal logics not only can they be used to obtain optimal decision procedures as was shown by muller et al but as we show here they also make it possible to derive optimal modelchecking algorithms moreover the simple combinatorial structure that emerges from the automatatheoretic approach opens up new possibilities for the implementation of branchingtime model checking and has enabled us to derive improved space complexity bounds for this longstanding problem"
304 "completeness is an ideal although uncommon feature of abstract interpretations" "completeness is an ideal although uncommon feature of abstract interpretations formalizing the intuition that relatively to the properties encoded by the underlying abstract domains there is no loss of information accumulated in abstract computations thus complete abstract interpretations can be rightly understood as optimal we deal with both pointwise completeness involving generic semantic operations and least fixpoint completeness completeness and fixpoint completeness are shown to be properties that depend on the underlying abstract domains only our primary goal is then to solve the problem of making abstract interpretations complete by minimally extending or restricting the underlying abstract domains under the weak and reasonable hypothesis of dealing with continuous semantic operations we provide constructive characterizations for the least complete extensions and the greatest complete restrictions of abstract domains as far as fixpoint completeness is concerned for merely monotone semantic operators the greatest restrictions of abstract domains are constructively characterized while it is shown that the existence of least extensions of abstract domains cannot be in general guaranteed even under strong hypotheses these methodologies which in finite settings give rise to effective algorithms provide advanced formal tools for manipulating and comparing abstract interpretations useful both in static program analysis and in semantics design a number of examples illustrating these techniques are given"
305 "multivariate resultants generalize the sylvester resultant of two polynomials and" "multivariate resultants generalize the sylvester resultant of two polynomials and characterize the solvability of a polynomial system they also reduce the computation of all common roots to a problem in linear algebra we propose a determinantal formula for the sparse resultant of an arbitrary system of n polynomials in n variables this resultant generalizes the classical one and has significantly lower degree for polynomials that are sparse in the sense that their mixed volume is lower than their bzout number our algorithm uses a mixed polyhedral subdivision of the minkowski sum of the newton polytopes in order to construct a newton matrix its determinant is a nonzero multiple of the sparse resultant and the latter equals the gcd of at most n such determinants this construction implies a restricted version of an effective sparse nullstellensatz for an arbitrary specialization of the coefficients there are two methods that use one extra variable and yield the sparse resultant this is the first algorithm to handle the general case with complexity polynomial in the resultant degree and simply exponential in n we conjecture its extension to producing an exact rational expression for the sparse resultant"
306 "the need for computationally efficient decisionmaking techniques together with the" "the need for computationally efficient decisionmaking techniques together with the desire to simplify the processes of knowledge acquisition and agent specification have led various researchers in artificial intelligence to examine qualitative decision tools however the adequacy of such tools is not clear this paper investigates the foundations of maximin minmax regret and competitive ratio three central qualitative decision criteria by characterizing those behaviors that could result from their use this characterizaton provides two important insights under what conditions can we employ an agent model based on these basic qualitative decision criteria and how rational are these decision procedures for the competitive ratio criterion in particular this latter issue is of central importance to our understanding of current work on online algorithms our main result is a constructive representation theorem that uses two choice axioms to characterize maximin minmax regret and competitive ratio"
307 "classically several properties and relations of words such as being" "classically several properties and relations of words such as being a power of the same word can be expressed by using word equations this paper is devoted to a general study of the expressive power of word equations as main results we prove theorems which allow us to show that certain properties of words are not expressible as components of solutions of word equations in particular the primitiveness and the equal length are such properties as well as being any word over a proper subalphabet"
